Timestamp,Vehicle_ID,Latitude,Longitude,Num_Passengers
1380949248,58,40.75979,-73.98793,0
1380949258,58,40.76041,-73.98748,0
1380949204,20,40.73644,-74.00195,0
1380949204,20,40.73644,-74.00195,0
1380949221,20,40.73620,-74.00353,0
1380949230,20,40.73684,-74.00371,0
1380949240,20,40.73754,-74.00387,0
1380949248,20,40.73813,-74.00387,0
1380949251,20,40.73813,-74.00414,0
1380949256,20,40.73839,-74.00386,0
1380949261,20,40.73876,-74.00386,0
1380949270,20,40.73942,-74.00387,0
1380949287,20,40.74003,-74.00530,0
1380949238,481,40.72458,-73.98750,0
1380949238,481,40.72458,-73.98750,0
1380949248,481,40.72520,-73.98705,0
1380949257,481,40.72580,-73.98662,0
1380949267,481,40.72641,-73.98618,0
1380949197,35,40.75392,-73.97211,0
1380949197,35,40.75392,-73.97211,0
1380949217,35,40.75461,-73.97373,0
1380949227,35,40.75399,-73.97419,0
1380949237,35,40.75337,-73.97465,0
1380949265,35,40.75435,-73.97697,0
1380949275,35,40.75372,-73.97743,0
1380949285,35,40.75310,-73.97787,0
1380949296,54,40.77544,-73.98206,0
1380949286,253,40.81188,-73.96123,0
1380949286,253,40.81188,-73.96123,0
1380949277,74,40.76552,-73.98004,1
1380949287,74,40.76484,-73.98053,1
1380949258,162,40.72990,-73.99074,0
1380949258,162,40.72990,-73.99074,0
1380949268,162,40.72956,-73.98990,0
1380949278,162,40.72894,-73.99034,0
1380949287,162,40.72836,-73.99078,0
1380949259,304,40.78856,-73.95125,0
1380949259,304,40.78856,-73.95125,0
1380949269,304,40.78791,-73.95173,0
1380949279,304,40.78728,-73.95219,0
1380949259,233,40.77105,-73.96368,0
1380949259,233,40.77105,-73.96368,0
1380949270,233,40.77172,-73.96319,0
1380949280,233,40.77236,-73.96273,0
1380949261,9,40.79393,-73.97216,0
1380949261,9,40.79393,-73.97216,0
1380949272,9,40.79461,-73.97168,0
1380949282,9,40.79529,-73.97123,0
1380949284,9,40.79536,-73.97141,0
1380949197,42,40.73954,-73.98690,0
1380949197,42,40.73954,-73.98690,0
1380949207,42,40.73892,-73.98736,0
1380949234,42,40.73985,-73.98958,0
1380949246,42,40.74025,-73.99053,0
1380949255,42,40.73967,-73.99094,0
1380949264,42,40.73909,-73.99137,0
1380949273,42,40.73851,-73.99180,0
1380949282,42,40.73792,-73.99223,0
1380949292,42,40.73733,-73.99265,0
1380949250,321,40.78573,-73.97644,0
1380949250,321,40.78573,-73.97644,0
1380949260,321,40.78636,-73.97598,0
1380949270,321,40.78700,-73.97551,0
1380949281,321,40.78768,-73.97501,0
1380949292,321,40.78835,-73.97453,0
1380949260,472,40.80775,-73.94541,0
1380949260,472,40.80775,-73.94541,0
1380949271,472,40.80841,-73.94491,0
1380949281,472,40.80904,-73.94445,0
1380949291,472,40.80966,-73.94400,0
1380949301,472,40.81028,-73.94354,0
1380949296,35,40.75348,-73.97878,1
1380949246,113,40.73754,-73.98409,1
1380949256,113,40.73791,-73.98497,1
1380949265,113,40.73821,-73.98568,1
1380949274,113,40.73852,-73.98642,1
1380949283,113,40.73887,-73.98725,1
1380949293,113,40.73949,-73.98679,1
1380949304,113,40.74017,-73.98630,1
1380949258,449,40.75550,-73.96807,0
1380949258,449,40.75550,-73.96807,0
1380949268,449,40.75488,-73.96852,0
1380949278,449,40.75425,-73.96898,0
1380949259,161,40.72799,-73.98811,0
1380949259,161,40.72799,-73.98811,0
1380949268,161,40.72741,-73.98853,0
1380949297,161,40.72641,-73.98618,0
1380949281,411,40.74599,-74.00802,0
1380949281,411,40.74599,-74.00802,0
1380949286,203,40.72369,-73.98143,0
1380949286,203,40.72369,-73.98143,0
1380949307,366,40.78075,-73.95257,0
1380949263,436,40.75393,-73.96435,0
1380949263,436,40.75393,-73.96435,0
1380949279,436,40.75450,-73.96569,0
1380949252,353,40.74464,-74.00273,1
1380949261,353,40.74406,-74.00316,1
1380949270,353,40.74348,-74.00358,1
1380949279,353,40.74288,-74.00400,1
1380949288,353,40.74229,-74.00443,1
1380949290,353,40.74213,-74.00455,1
1380949298,353,40.74164,-74.00482,1
1380949286,456,40.70827,-74.00190,1
1380949296,456,40.70885,-74.00250,1
1380949258,128,40.76528,-73.95213,0
1380949258,128,40.76528,-73.95213,0
1380949284,128,40.76618,-73.95424,0
1380949196,170,40.74649,-73.98390,0
1380949196,170,40.74649,-73.98390,0
1380949206,170,40.74710,-73.98344,0
1380949216,170,40.74777,-73.98296,0
1380949236,170,40.74843,-73.98458,0
1380949276,170,40.74982,-73.98775,0
1380949291,130,40.75597,-73.97500,1
1380949293,130,40.75589,-73.97479,1
1380949206,394,40.74326,-73.98201,0
1380949206,394,40.74326,-73.98201,0
1380949216,394,40.74264,-73.98246,0
1380949226,394,40.74202,-73.98291,0
1380949236,394,40.74141,-73.98336,0
1380949255,394,40.74073,-73.98176,0
1380949282,394,40.73979,-73.97954,0
1380949292,394,40.73917,-73.97998,0
1380949302,394,40.73856,-73.98043,0
1380949196,494,40.74223,-73.99701,0
1380949196,494,40.74223,-73.99701,0
1380949205,494,40.74164,-73.99743,0
1380949215,494,40.74106,-73.99786,0
1380949224,494,40.74047,-73.99829,0
1380949233,494,40.73988,-73.99871,0
1380949244,494,40.73924,-73.99918,0
1380949255,494,40.73855,-73.99968,0
1380949266,494,40.73786,-74.00017,0
1380949276,494,40.73722,-74.00063,0
1380949287,494,40.73656,-74.00110,0
1380949296,494,40.73644,-74.00195,0
1380949282,166,40.75484,-73.98412,2
1380949309,166,40.75581,-73.98642,2
1380949227,244,40.76910,-73.95505,1
1380949237,244,40.76977,-73.95457,1
1380949247,244,40.77040,-73.95410,1
1380949257,244,40.77102,-73.95365,1
1380949266,244,40.77166,-73.95319,1
1380949277,244,40.77234,-73.95268,1
1380949305,244,40.77334,-73.95504,1
1380949320,99,40.72153,-74.01068,0
1380949320,116,40.72293,-74.00218,0
1380949320,143,40.71765,-73.98867,0
1380949320,176,40.78839,-73.94700,0
1380949320,184,40.82262,-73.95317,0
1380949320,313,40.70352,-74.01158,0
1380949320,328,40.78503,-73.98068,0
1380949309,353,40.74085,-74.00513,2
1380949320,469,40.81337,-73.95626,0
1380949305,158,40.73296,-74.00179,0
1380949305,158,40.73296,-74.00179,0
1380949258,409,40.72986,-74.00396,0
1380949258,409,40.72986,-74.00396,0
1380949275,409,40.73034,-74.00248,0
1380949284,409,40.73058,-74.00168,0
1380949291,409,40.73107,-74.00141,0
1380949302,409,40.73171,-74.00095,0
1380949311,409,40.73231,-74.00051,0
1380949221,31,40.77162,-73.99046,0
1380949221,31,40.77162,-73.99046,0
1380949231,31,40.77098,-73.99091,0
1380949242,31,40.77032,-73.99140,0
1380949252,31,40.76964,-73.99189,0
1380949287,31,40.76845,-73.98905,0
1380949292,336,40.73034,-74.00248,2
1380949309,336,40.72986,-74.00396,2
1380949318,336,40.73045,-74.00430,2
1380949294,20,40.74026,-74.00586,1
1380949305,20,40.74095,-74.00534,1
1380949306,20,40.74099,-74.00545,1
1380949196,38,40.74044,-73.99459,0
1380949196,38,40.74044,-73.99459,0
1380949205,38,40.74103,-73.99416,0
1380949215,38,40.74162,-73.99374,0
1380949224,38,40.74223,-73.99329,0
1380949235,38,40.74290,-73.99281,0
1380949246,38,40.74357,-73.99232,0
1380949256,38,40.74419,-73.99187,0
1380949266,38,40.74481,-73.99142,0
1380949276,38,40.74542,-73.99097,0
1380949286,38,40.74604,-73.99052,0
1380949307,38,40.74529,-73.98873,0
1380949316,162,40.72777,-73.99125,1
1380949207,208,40.75205,-73.97347,0
1380949207,208,40.75205,-73.97347,0
1380949217,208,40.75268,-73.97301,0
1380949227,208,40.75331,-73.97256,0
1380949237,208,40.75392,-73.97211,0
1380949257,208,40.75461,-73.97373,0
1380949275,208,40.75526,-73.97524,0
1380949285,208,40.75589,-73.97479,0
1380949295,208,40.75652,-73.97433,0
1380949305,208,40.75713,-73.97388,0
1380949315,208,40.75776,-73.97342,0
1380949320,301,40.70767,-74.00311,0
1380949320,301,40.70767,-74.00311,0
1380949195,350,40.75372,-73.97743,0
1380949195,350,40.75372,-73.97743,0
1380949205,350,40.75310,-73.97787,0
1380949216,350,40.75348,-73.97878,0
1380949236,350,40.75415,-73.98040,0
1380949246,350,40.75348,-73.98089,0
1380949257,350,40.75281,-73.98137,0
1380949267,350,40.75220,-73.98182,0
1380949277,350,40.75158,-73.98228,0
1380949287,350,40.75096,-73.98272,0
1380949297,350,40.75034,-73.98318,0
1380949306,350,40.74972,-73.98362,0
1380949264,463,40.71905,-74.01232,0
1380949264,463,40.71905,-74.01232,0
1380949285,463,40.71881,-74.01035,0
1380949295,463,40.71812,-74.01050,0
1380949304,463,40.71746,-74.01063,0
1380949310,463,40.71740,-74.01009,0
1380949321,463,40.71729,-74.00906,0
1380949257,466,40.75362,-73.96943,0
1380949257,466,40.75362,-73.96943,0
1380949267,466,40.75298,-73.96990,0
1380949295,466,40.75392,-73.97211,0
1380949305,466,40.75456,-73.97165,0
1380949315,466,40.75519,-73.97119,0
1380949319,37,40.79318,-73.94057,0
1380949319,37,40.79318,-73.94057,0
1380949299,159,40.77053,-73.98011,0
1380949299,159,40.77053,-73.98011,0
1380949309,159,40.76991,-73.98058,0
1380949326,159,40.77052,-73.98204,0
1380949311,265,40.77310,-73.96448,0
1380949311,265,40.77310,-73.96448,0
1380949320,353,40.74003,-74.00530,3
1380949288,380,40.74574,-73.98021,0
1380949288,380,40.74574,-73.98021,0
1380949307,380,40.74640,-73.98177,0
1380949317,380,40.74705,-73.98126,0
1380949291,312,40.73884,-73.98524,0
1380949291,312,40.73884,-73.98524,0
1380949301,312,40.73821,-73.98568,0
1380949310,312,40.73852,-73.98642,0
1380949320,312,40.73887,-73.98725,0
1380949321,312,40.73892,-73.98736,0
1380949256,334,40.72799,-74.00219,0
1380949256,334,40.72799,-74.00219,0
1380949262,334,40.72760,-74.00251,0
1380949269,334,40.72766,-74.00316,0
1380949271,334,40.72783,-74.00308,0
1380949274,334,40.72804,-74.00301,0
1380949279,334,40.72837,-74.00285,0
1380949280,334,40.72847,-74.00280,0
1380949300,334,40.72975,-74.00216,0
1380949312,334,40.73058,-74.00168,0
1380949320,334,40.73107,-74.00141,0
1380949311,170,40.75101,-73.99061,1
1380949322,170,40.75031,-73.99112,1
1380949331,349,40.77076,-73.95693,0
1380949331,408,40.73022,-74.00684,0
1380949240,437,40.73334,-73.98318,0
1380949240,437,40.73334,-73.98318,0
1380949250,437,40.73270,-73.98365,0
1380949260,437,40.73303,-73.98444,0
1380949270,437,40.73337,-73.98524,0
1380949287,437,40.73398,-73.98668,0
1380949306,437,40.73465,-73.98828,0
1380949317,437,40.73397,-73.98877,0
1380949195,307,40.75864,-73.96578,0
1380949195,307,40.75864,-73.96578,0
1380949205,307,40.75802,-73.96623,0
1380949215,307,40.75738,-73.96670,0
1380949225,307,40.75677,-73.96715,0
1380949235,307,40.75613,-73.96761,0
1380949245,307,40.75550,-73.96807,0
1380949255,307,40.75488,-73.96852,0
1380949266,307,40.75425,-73.96898,0
1380949276,307,40.75362,-73.96943,0
1380949286,307,40.75298,-73.96990,0
1380949296,307,40.75238,-73.97034,0
1380949306,307,40.75175,-73.97080,0
1380949231,232,40.77219,-73.99181,0
1380949231,232,40.77219,-73.99181,0
1380949248,232,40.77162,-73.99046,0
1380949258,232,40.77098,-73.99091,0
1380949268,232,40.77032,-73.99140,0
1380949279,232,40.76964,-73.99189,0
1380949289,232,40.76901,-73.99234,0
1380949299,232,40.76839,-73.99280,0
1380949282,429,40.75927,-73.98088,2
1380949292,429,40.75991,-73.98042,2
1380949301,429,40.76052,-73.97997,2
1380949325,463,40.71760,-74.00900,1
1380949329,463,40.71793,-74.00894,1
1380949257,493,40.76621,-73.99735,0
1380949257,493,40.76621,-73.99735,0
1380949267,493,40.76558,-73.99781,0
1380949270,493,40.76542,-73.99792,0
1380949287,493,40.76433,-73.99872,0
1380949290,493,40.76424,-73.99849,0
1380949315,493,40.76338,-73.99646,0
1380949325,493,40.76275,-73.99692,0
1380949225,22,40.75581,-73.98642,0
1380949225,22,40.75581,-73.98642,0
1380949231,22,40.75604,-73.98695,0
1380949242,22,40.75537,-73.98745,0
1380949252,22,40.75476,-73.98789,0
1380949262,22,40.75413,-73.98834,0
1380949272,22,40.75352,-73.98879,0
1380949282,22,40.75290,-73.98924,0
1380949292,22,40.75229,-73.98969,0
1380949302,22,40.75166,-73.99013,0
1380949243,282,40.75739,-73.98225,0
1380949243,282,40.75739,-73.98225,0
1380949253,282,40.75802,-73.98180,0
1380949263,282,40.75865,-73.98134,0
1380949273,282,40.75927,-73.98088,0
1380949283,282,40.75991,-73.98042,0
1380949293,282,40.76052,-73.97997,0
1380949328,282,40.76172,-73.98281,0
1380949225,285,40.72653,-73.99585,0
1380949225,285,40.72653,-73.99585,0
1380949242,285,40.72550,-73.99671,0
1380949253,285,40.72587,-73.99757,0
1380949262,285,40.72623,-73.99831,0
1380949271,285,40.72661,-73.99907,0
1380949282,285,40.72700,-73.99987,0
1380949291,285,40.72735,-74.00058,0
1380949300,285,40.72773,-74.00135,0
1380949310,285,40.72810,-74.00210,0
1380949313,285,40.72825,-74.00240,0
1380949319,285,40.72847,-74.00280,0
1380949320,13,40.77632,-73.96424,0
1380949320,13,40.77632,-73.96424,0
1380949334,463,40.71827,-74.00888,2
1380949302,42,40.73669,-73.99312,1
1380949195,101,40.75290,-73.98732,0
1380949195,101,40.75290,-73.98732,0
1380949205,101,40.75218,-73.98752,0
1380949226,101,40.75290,-73.98924,0
1380949261,101,40.75409,-73.99208,0
1380949296,101,40.75529,-73.99493,0
1380949331,101,40.75648,-73.99777,0
1380949195,296,40.73196,-73.98815,0
1380949195,296,40.73196,-73.98815,0
1380949205,296,40.73260,-73.98768,0
1380949232,296,40.73353,-73.98987,0
1380949245,296,40.73398,-73.99094,0
1380949261,296,40.73453,-73.99227,0
1380949284,296,40.73531,-73.99412,0
1380949294,296,40.73467,-73.99459,0
1380949304,296,40.73403,-73.99505,0
1380949316,308,40.73293,-74.00007,1
1380949327,308,40.73366,-73.99952,1
1380949319,309,40.73162,-74.00602,0
1380949319,309,40.73162,-74.00602,0
1380949325,309,40.73167,-74.00660,0
1380949336,309,40.73242,-74.00649,0
1380949340,309,40.73273,-74.00644,0
1380949251,397,40.74094,-74.00750,1
1380949262,397,40.74164,-74.00699,1
1380949280,397,40.74099,-74.00545,1
1380949281,397,40.74095,-74.00534,1
1380949284,397,40.74085,-74.00513,1
1380949315,397,40.73974,-74.00249,1
1380949326,397,40.74044,-74.00199,1
1380949336,397,40.74108,-74.00155,1
1380949206,415,40.76975,-73.96060,0
1380949206,415,40.76975,-73.96060,0
1380949234,415,40.76880,-73.95836,0
1380949245,415,40.76812,-73.95886,0
1380949255,415,40.76751,-73.95930,0
1380949265,415,40.76687,-73.95978,0
1380949275,415,40.76624,-73.96023,0
1380949285,415,40.76561,-73.96069,0
1380949295,415,40.76499,-73.96115,0
1380949296,415,40.76490,-73.96121,0
1380949305,415,40.76437,-73.96161,0
1380949315,415,40.76374,-73.96206,0
1380949256,496,40.74505,-73.97859,0
1380949256,496,40.74505,-73.97859,0
1380949267,496,40.74572,-73.97810,0
1380949287,496,40.74640,-73.97972,0
1380949305,496,40.74705,-73.98126,0
1380949308,496,40.74713,-73.98145,0
1380949326,496,40.74777,-73.98296,0
1380949348,403,40.71857,-73.98340,0
1380949334,125,40.74318,-73.97208,0
1380949334,125,40.74318,-73.97208,0
1380949257,148,40.73478,-73.99871,0
1380949257,148,40.73478,-73.99871,0
1380949267,148,40.73539,-73.99827,0
1380949301,148,40.73656,-74.00110,0
1380949313,148,40.73579,-74.00155,0
1380949317,148,40.73554,-74.00170,0
1380949324,148,40.73507,-74.00197,0
1380949335,148,40.73434,-74.00240,0
1380949344,148,40.73373,-74.00274,0
1380949346,148,40.73361,-74.00281,0
1380949262,288,40.77635,-73.98225,1
1380949273,288,40.77555,-73.98228,1
1380949284,288,40.77474,-73.98231,1
1380949295,288,40.77393,-73.98235,1
1380949306,288,40.77310,-73.98232,1
1380949312,288,40.77265,-73.98230,1
1380949329,288,40.77145,-73.98227,1
1380949340,288,40.77061,-73.98227,1
1380949342,23,40.77559,-73.95634,0
1380949342,23,40.77559,-73.95634,0
1380949305,113,40.74021,-73.98641,2
